NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,TOr,FTA,FT%,2PAT,2PA,2P%,2PM,3PAT,3PA,3P%,3PM,FGA,FGM,FG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,FTM,PER_n,PER,eFG%
Courtney Lee,Mem,SG,30,51,29.2,60.8,15.3,0.096,92,0.826,281,5.509803922,0.502,2.765921569,138,2.705882353,0.37,1.001176471,8.215686275,3.767098039,0.45852506,0.556,10,2.3,4.5,1.5,8.1,1.04,0.31,4.5,1.490039216,13.71136454,10.28352341,0.519455847
Courtney Lee,Cha,SG,30,28,30.2,62.9,13.6,0.09,26,0.885,141,5.035714286,0.475,2.391964286,79,2.821428571,0.392,1.106,7.857142857,3.497964286,0.445195455,0.54,8.9,3.1,5.6,2.1,10.9,1.18,0.43,5.1,0.821785714,13.58809077,10.19106808,0.515577273
Cristiano Felicio,Chi,C,23,31,10.3,21.5,13.8,0.129,35,0.714,68,2.193548387,0.588,1.289806452,4,0.129032258,0,0,2.322580645,1.289806452,0.555333333,0.601,3.4,3.3,16.7,0.8,12.1,0.19,0.42,8.1,0.806129032,18.94162908,14.20622181,0.555333334
D.J. Augustin,Okc,PG,28,34,15.3,31.8,13.6,0.181,34,0.765,60,1.764705882,0.367,0.647647059,61,1.794117647,0.393,0.705088235,3.558823529,1.352735294,0.380107438,0.522,4.2,1.3,4.5,1.9,16.7,0.38,0.06,5.7,0.765,11.73806255,8.803546912,0.479169421
D.J. Augustin,Den,PG,28,28,23.5,49,21.5,0.166,94,0.819,121,4.321428571,0.479,2.069964286,108,3.857142857,0.407,1.569857143,8.178571429,3.639821429,0.445043668,0.601,11.6,1.9,4.4,4.7,32,0.89,0.07,8,2.7495,23.56932968,17.67699726,0.541017467
Damian Lillard,Por,PG,25,75,35.7,74.3,31.3,0.126,464,0.892,864,11.52,0.45,5.184,610,8.133333333,0.375,3.05,19.65333333,8.234,0.418962008,0.56,25.1,4,6.1,6.8,33.7,0.87,0.37,9.9,5.518506667,28.43228986,21.32421739,0.496556988
Damien Inglis,Mil,SF,20,20,7.8,16.3,14.8,0.214,8,0.875,24,1.2,0.417,0.5004,13,0.65,0.231,0.15015,1.85,0.65055,0.351648649,0.444,1.8,1.6,11.3,0.5,9,0.3,0.15,5.8,0.35,9.195228284,6.896421213,0.39222973
Damjan Rudez,Min,SF,29,33,8.4,17.5,12.7,0.166,8,1,12,0.363636364,0.667,0.242545455,50,1.515151515,0.34,0.515151515,1.878787879,0.75769697,0.403290323,0.572,2.3,0.6,4.2,0.3,5.8,0.09,0.03,3.5,0.242424242,6.220909725,4.665682294,0.540387097
D’Angelo Russell,Lal,PG,19,80,28.2,58.8,24,0.159,190,0.737,588,7.35,0.446,3.2781,368,4.6,0.353,1.6238,11.95,4.9019,0.410200837,0.507,13.2,3.4,6.5,3.3,21.2,1.16,0.16,7.5,1.750375,18.53981806,13.90486354,0.478142259
Danilo Gallinari,Den,SF,27,53,34.7,72.3,23,0.08,432,0.868,460,8.679245283,0.435,3.775471698,240,4.528301887,0.363,1.643773585,13.20754717,5.419245283,0.410314286,0.582,19.5,5.3,8.5,2.5,11.8,0.79,0.36,7.3,7.075018868,22.55176158,16.91382119,0.472542857
Danny Green,San,SG,28,79,26.1,54.4,14.6,0.114,46,0.739,212,2.683544304,0.448,1.202227848,349,4.417721519,0.332,1.466683544,7.101265823,2.668911392,0.375836007,0.492,7.2,3.8,8.4,1.8,9.3,1,0.81,5.6,0.430303797,13.27239048,9.95429286,0.479105169
Dante Cunningham,Nor,SF,28,80,24.6,51.3,11,0.084,82,0.695,238,2.975,0.55,1.63625,174,2.175,0.316,0.6873,5.15,2.32355,0.451174757,0.54,6.1,3,6.6,1,5.6,0.53,0.41,4.3,0.712375,10.65142999,7.988572491,0.517902913
Darrell Arthur,Den,PF,27,70,21.7,45.1,16.7,0.114,53,0.755,372,5.314285714,0.473,2.513657143,117,1.671428571,0.385,0.6435,6.985714286,3.157157143,0.451944785,0.514,7.5,4.2,10.7,1.4,10,0.76,0.69,6.5,0.571642857,16.27196925,12.20397694,0.498003067
Darren Collison,Sac,PG,28,74,30,62.5,19.2,0.129,226,0.858,559,7.554054054,0.519,3.920554054,217,2.932432432,0.401,1.175905405,10.48648649,5.096459459,0.486002577,0.591,14,2.3,4.1,4.3,21.8,1.03,0.05,6.9,2.620378378,20.81366303,15.61024727,0.542070232
Darrun Hilliard,Det,SF,22,38,10.1,21,19.1,0.113,40,0.725,81,2.131578947,0.407,0.867552632,50,1.315789474,0.38,0.5,3.447368421,1.367552632,0.396694656,0.511,4,1.2,6.4,0.7,10.9,0.24,0.03,5.9,0.763157895,12.02903429,9.021775717,0.469213741
David Lee,Bos,PF,32,30,15.7,32.6,22.9,0.151,51,0.784,191,6.366666667,0.455,2.896833333,1,0.033333333,0,0,6.4,2.896833333,0.452630208,0.499,7.1,4.3,14.7,1.8,18.3,0.4,0.43,9.7,1.3328,20.9698486,15.72738645,0.452630208
David Lee,Dal,PF,32,25,17.3,36.1,20,0.148,42,0.738,143,5.72,0.636,3.63792,0,0,0,0,5.72,3.63792,0.636,0.66,8.5,7,22.2,1.2,12.5,0.4,0.6,9.6,1.23984,28.28829917,21.21622437,0.636
David West,San,PF,35,78,18,37.5,18,0.123,80,0.788,441,5.653846154,0.546,3.087,7,0.08974359,0.429,0.0385,5.743589744,3.1255,0.544171875,0.573,7.1,4,12.5,1.8,15.4,0.56,0.71,8.2,0.808205128,20.92442138,15.69331604,0.547523437
DeAndre Jordan,Lac,C,27,77,33.7,70.3,15.4,0.121,619,0.43,507,6.584415584,0.704,4.635428571,1,0.012987013,0,0,6.597402597,4.635428571,0.702614173,0.628,12.7,13.8,22.2,1.2,5.3,0.68,2.29,7.1,3.456753247,24.76105,18.5707875,0.702614173
DeJuan Blair,Was,C,26,29,7.5,15.7,17.8,0.169,13,0.385,67,2.310344828,0.418,0.965724138,1,0.034482759,0,0,2.344827586,0.965724138,0.411852941,0.414,2.1,2,14.6,0.4,7.3,0.28,0.07,6.3,0.172586207,9.680289995,7.260217496,0.411852941
Delon Wright,Tor,PG,23,27,8.5,17.7,22.3,0.142,35,0.743,68,2.518518519,0.456,1.148444444,13,0.481481481,0.385,0.18537037,3,1.333814815,0.444604938,0.534,3.8,1.4,9.3,1.1,22.4,0.3,0.11,8.5,0.963148148,17.91436148,13.43577111,0.4755
DeMar DeRozan,Tor,SG,26,78,35.9,74.9,29.8,0.095,653,0.85,1238,15.87179487,0.458,7.269282051,139,1.782051282,0.338,0.602333333,17.65384615,7.871615385,0.44588671,0.55,23.5,4.5,7.1,4,20.8,1.04,0.27,8.4,7.116025641,25.17067091,18.87800318,0.46294626
DeMarcus Cousins,Sac,C,25,65,34.6,72,35.4,0.133,663,0.718,1122,17.26153846,0.473,8.164707692,210,3.230769231,0.333,1.075846154,20.49230769,9.240553846,0.450927928,0.538,26.9,11.5,18,3.3,17,1.55,1.42,11.6,7.3236,33.85820196,25.39365147,0.477177928
DeMarre Carroll,Tor,SF,29,26,30.2,63,18.5,0.088,50,0.6,152,5.846153846,0.388,2.268307692,118,4.538461538,0.39,1.77,10.38461538,4.038307692,0.388874074,0.49,11,4.7,8.9,1,5.5,1.69,0.23,4.9,1.153846154,14.33639824,10.75229868,0.474096296
Dennis Schroder,Atl,PG,22,80,20.3,42.2,28.8,0.175,182,0.791,542,6.775,0.465,3.150375,239,2.9875,0.322,0.961975,9.7625,4.11235,0.421239437,0.51,11,2.6,6.9,4.4,36.2,0.88,0.11,9.9,1.799525,23.85381722,17.89036291,0.470508323
Deron Williams,Dal,PG,31,65,32.4,67.5,22,0.148,206,0.869,493,7.584615385,0.454,3.443415385,282,4.338461538,0.344,1.492430769,11.92307692,4.935846154,0.413974194,0.53,14.1,2.9,5,5.8,29.3,0.94,0.22,7.6,2.754061538,19.70680083,14.78010062,0.47656
Derrick Favors,Uta,PF,24,62,32,66.6,23.9,0.101,254,0.709,807,13.01612903,0.518,6.742354839,4,0.064516129,0,0,13.08064516,6.742354839,0.515445129,0.551,16.4,8.1,14.8,1.5,8.9,1.19,1.47,7.3,2.904612903,23.86488601,17.89866451,0.51544513
Derrick Rose,Chi,PG,27,66,31.8,66.2,27.2,0.135,179,0.793,897,13.59090909,0.449,6.102318182,150,2.272727273,0.293,0.665909091,15.86363636,6.768227273,0.42665043,0.48,16.4,3.4,5.6,4.7,25.5,0.67,0.21,8,2.150712121,18.79095625,14.09321719,0.447638969
Derrick Williams,Nyk,PF,24,80,17.9,37.4,23.3,0.083,256,0.758,415,5.1875,0.506,2.624875,150,1.875,0.293,0.549375,7.0625,3.17425,0.449451327,0.55,9.3,3.7,11.3,0.9,8.9,0.36,0.11,7,2.4256,19.53092805,14.64819604,0.488345133
Devin Booker,Pho,SG,19,76,27.7,57.8,23,0.14,256,0.84,578,7.605263158,0.464,3.528842105,289,3.802631579,0.343,1.304302632,11.40789474,4.833144737,0.423666667,0.535,13.8,2.5,4.8,2.6,15.8,0.58,0.26,6.5,2.829473684,18.01887743,13.51415807,0.480833333
Devin Harris,Dal,PG,32,64,20,41.7,17.9,0.132,140,0.721,216,3.375,0.532,1.7955,158,2.46875,0.329,0.81221875,5.84375,2.60771875,0.446240642,0.559,7.6,2.2,5.9,1.8,14.5,0.94,0.2,6.2,1.5771875,16.78487479,12.58865609,0.515735294
Devyn Marble,Orl,SG,23,28,8.9,18.5,15.7,0.079,24,0.417,39,1.392857143,0.333,0.463821429,32,1.142857143,0.25,0.285714286,2.535714286,0.749535714,0.295591549,0.368,2.1,1.4,8.5,0.4,6.6,0.46,0.04,4.7,0.357428571,5.786666452,4.339999839,0.351929577
Dewayne Dedmon,Orl,C,26,58,12.2,25.3,15.2,0.132,76,0.75,177,3.051724138,0.559,1.705913793,0,0,0,0,3.051724138,1.705913793,0.559,0.606,4.4,3.9,17.9,0.2,2.7,0.38,0.79,4.9,0.982758621,19.95025273,14.96268955,0.559
Dion Waiters,Okc,SG,24,78,27.6,57.5,17.7,0.134,157,0.713,466,5.974358974,0.421,2.515205128,240,3.076923077,0.358,1.101538462,9.051282051,3.61674359,0.399583569,0.492,9.8,2.6,5.1,2,10,1.04,0.19,5.4,1.435141026,13.2571506,9.94286295,0.460433428
Dirk Nowitzki,Dal,PF,37,75,31.5,65.7,25.5,0.064,280,0.893,770,10.26666667,0.483,4.9588,342,4.56,0.368,1.67808,14.82666667,6.63688,0.447631295,0.555,18.3,6.5,11.4,1.8,10.1,0.69,0.69,7.6,3.333866667,22.91638564,17.18728923,0.504221223
Donald Sloan,Bro,PG,28,61,21.6,45,16.1,0.168,104,0.75,251,4.114754098,0.462,1.901016393,99,1.62295082,0.384,0.623213115,5.737704918,2.524229508,0.439937143,0.536,7,2.8,7.4,4.4,30,0.52,0.07,8.2,1.278688525,17.8550885,13.39131638,0.494245714
Donatas Motiejunas,Hou,PF,25,37,14.8,30.8,21.4,0.162,53,0.642,148,4,0.5,2,57,1.540540541,0.281,0.432891892,5.540540541,2.432891892,0.439107317,0.504,6.2,2.9,10.9,1.1,12.2,0.46,0.14,7.3,0.919621622,16.2659478,12.19946085,0.478173171
Doug McDermott,Chi,SF,24,81,23,47.9,17.3,0.072,84,0.857,385,4.75308642,0.47,2.233950617,259,3.197530864,0.425,1.358950617,7.950617284,3.592901235,0.451902174,0.561,9.4,2.4,5.5,0.7,5,0.17,0.07,4.4,0.888740741,13.07856791,9.808925936,0.53736413
Draymond Green,Gol,PF,25,81,34.7,72.2,18.8,0.212,329,0.696,561,6.925925926,0.537,3.719222222,258,3.185185185,0.388,1.235851852,10.11111111,4.955074074,0.490062271,0.587,14,9.5,14.7,7.4,29,1.48,1.38,11.5,2.826962963,27.79958816,20.84969112,0.551175824
Drew Gooden,Was,PF,34,30,10.2,21.2,17.5,0.106,14,0.643,62,2.066666667,0.419,0.865933333,41,1.366666667,0.171,0.2337,3.433333333,1.099633333,0.320281553,0.376,2.7,2.8,15.6,0.4,6,0.27,0.37,5.7,0.300066667,9.413115098,7.059836324,0.354315534
Dwight Howard,Hou,C,30,71,32.1,66.9,18.4,0.17,474,0.489,595,8.38028169,0.625,5.237676056,6,0.084507042,0,0,8.464788732,5.237676056,0.618760399,0.603,13.7,11.8,20.2,1.4,7,0.97,1.59,7.6,3.264591549,24.96356563,18.72267422,0.618760399
Dwight Powell,Dal,PF,24,69,14.4,29.9,18.4,0.1,142,0.739,280,4.057971014,0.514,2.085797101,16,0.231884058,0.125,0.028985507,4.289855072,2.114782609,0.492972973,0.557,5.8,4,15.1,0.6,7.2,0.52,0.35,6.7,1.52084058,19.1311791,14.34838432,0.496351351
Dwyane Wade,Mia,SG,34,74,30.5,63.6,31.7,0.13,406,0.793,1139,15.39189189,0.468,7.203405405,44,0.594594595,0.159,0.094540541,15.98648649,7.297945946,0.456507185,0.517,19,4.1,7.6,4.6,27.4,1.07,0.57,9.3,4.350783784,25.21602793,18.91202094,0.459464074
Ed Davis,Por,PF,26,81,20.8,43.3,12.7,0.13,204,0.559,337,4.160493827,0.611,2.542061728,0,0,0,0,4.160493827,2.542061728,0.611,0.616,6.5,7.4,19.3,1.1,7.7,0.7,0.89,7.2,1.407851852,21.17958636,15.88468977,0.611
Elfrid Payton,Orl,PG,21,73,29.4,61.2,20.4,0.179,190,0.589,638,8.739726027,0.451,3.941616438,92,1.260273973,0.326,0.410849315,10,4.352465753,0.435246575,0.478,10.7,3.6,6.7,6.4,32.7,1.22,0.27,8.5,1.533013699,19.33020151,14.49765113,0.455789041
Elijah Millsap,Uta,SG,28,20,8.6,18,14.9,0.161,18,0.722,27,1.35,0.37,0.4995,12,0.6,0.083,0.0498,1.95,0.5493,0.281692308,0.384,1.8,1.8,11.8,1,16.2,0.35,0.15,6.9,0.6498,9.8576414,7.39323105,0.294461538
Elliot Williams,Mem,PG,26,5,9,18.8,12.7,0.078,4,0.75,6,1.2,0.167,0.2004,4,0.8,0.25,0.2,2,0.4004,0.2002,0.34,1.6,0.8,5.1,0.8,12.4,0,0,4.5,0.6,1.741957531,1.306468148,0.2502
Elton Brand,Phi,PF,36,17,13.2,27.5,16.9,0.126,9,0.889,71,4.176470588,0.437,1.825117647,1,0.058823529,0,0,4.235294118,1.825117647,0.430930556,0.461,4.1,3.7,15.2,1.1,13.1,0.53,0.47,7.7,0.470647059,16.38830073,12.29122555,0.430930556
Emmanuel Mudiay,Den,PG,19,68,30.4,63.4,25.6,0.179,209,0.67,672,9.882352941,0.379,3.745411765,232,3.411764706,0.319,1.088352941,13.29411765,4.833764706,0.36360177,0.438,12.8,3.4,6.2,5.5,29,0.96,0.51,8.2,2.059264706,17.10171211,12.82628408,0.404535398
Enes Kanter,Okc,C,23,82,21,43.7,23.4,0.122,251,0.797,698,8.512195122,0.579,4.928560976,21,0.256097561,0.476,0.121902439,8.768292683,5.050463415,0.575991655,0.626,12.7,8.1,21,0.4,3.1,0.32,0.4,6.6,2.439597561,28.09054368,21.06790776,0.582942976
Eric Bledsoe,Pho,PG,26,31,34.2,71.2,27.2,0.162,172,0.802,363,11.70967742,0.482,5.644064516,129,4.161290323,0.372,1.548,15.87096774,7.192064516,0.453158537,0.557,20.4,4,6.4,6.1,31.8,2.03,0.61,9.3,4.449806452,27.60393923,20.70295443,0.501926829
Eric Gordon,Nor,SG,27,45,32.9,68.6,20.3,0.107,125,0.888,258,5.733333333,0.457,2.620133333,294,6.533333333,0.384,2.5088,12.26666667,5.128933333,0.418119565,0.565,15.2,2.2,3.7,2.7,12.7,0.96,0.31,5.5,2.466666667,17.36380121,13.02285091,0.520380435
Eric Moreland,Sac,PF,24,8,6,12.4,9.6,0.279,4,0.5,6,0.75,0.5,0.375,0,0,0,0,0.75,0.375,0.5,0.515,1,1.4,12.5,0.1,2.7,0,0.5,3.5,0.25,6.988009524,5.241007143,0.5
Erick Green,Uta,PG,24,6,5.8,12,17.1,0,2,1,8,1.333333333,0.5,0.666666667,4,0.666666667,0.25,0.166666667,2,0.833333333,0.416666667,0.505,2.2,0.8,8.4,0.3,9.7,0.17,0,5.6,0.333333333,8.948110755,6.711083067,0.458333333
Ersan Ilyasova,Det,PF,28,52,27.6,57.4,18.7,0.096,109,0.725,293,5.634615385,0.471,2.653903846,215,4.134615385,0.363,1.500865385,9.769230769,4.154769231,0.425291339,0.53,11.3,5.4,10.7,1.1,6.1,0.73,0.52,5.9,1.519711538,16.59140384,12.44355288,0.502107284
Ersan Ilyasova,Orl,PF,28,22,20.3,42.3,18.3,0.065,45,0.711,110,5,0.418,2.09,43,1.954545455,0.419,0.818954545,6.954545455,2.908954545,0.418281046,0.515,8.1,5.5,15,0.5,4,0.64,0.27,5.5,1.454318182,16.76846899,12.57635174,0.477160131
E’Twaun Moore,Chi,SG,26,59,21.4,44.6,15.9,0.116,35,0.629,285,4.830508475,0.491,2.371779661,104,1.762711864,0.452,0.796745763,6.593220339,3.168525424,0.480573265,0.548,7.5,2.3,5.5,1.7,12.1,0.63,0.31,5.8,0.373135593,14.64453188,10.98339891,0.540994859
Evan Fournier,Orl,SF,23,79,32.5,67.7,20.1,0.114,238,0.836,540,6.835443038,0.506,3.458734177,389,4.924050633,0.401,1.974544304,11.75949367,5.433278481,0.462033369,0.587,15.4,2.8,4.9,2.7,12.9,1.22,0.03,6,2.518582278,18.98525695,14.23894271,0.545988698
Evan Turner,Bos,SG,27,81,28,58.4,18.8,0.169,179,0.827,670,8.271604938,0.482,3.98691358,83,1.024691358,0.241,0.246950617,9.296296296,4.233864198,0.455435591,0.513,10.5,4.9,9.3,4.4,23.9,0.99,0.35,8.7,1.827567901,19.67322652,14.75491989,0.468717796
Festus Ezeli,Gol,C,26,46,16.7,34.9,18.2,0.117,132,0.53,228,4.956521739,0.548,2.716173913,0,0,0,0,4.956521739,2.716173913,0.548,0.559,7,5.6,18,0.7,5.8,0.39,1.09,7.2,1.520869565,22.05830546,16.54372909,0.548
Frank Kaminsky,Cha,C,22,81,21.1,43.9,17.1,0.091,148,0.73,323,3.987654321,0.455,1.814382716,202,2.49382716,0.337,0.840419753,6.481481481,2.654802469,0.409598095,0.513,7.5,4.1,10.8,1.2,8.9,0.46,0.53,6.3,1.33382716,15.07370268,11.30527701,0.474430476
Garrett Temple,Was,SF,29,80,24.4,50.8,14,0.103,125,0.728,247,3.0875,0.453,1.3986375,258,3.225,0.345,1.112625,6.3125,2.5112625,0.397823762,0.52,7.3,2.7,6.1,1.8,10,0.86,0.23,5.4,1.1375,12.77928592,9.584464442,0.485952475
Gary Harris,Den,SG,21,76,32.1,66.9,16.5,0.106,133,0.82,468,6.157894737,0.543,3.343736842,297,3.907894737,0.354,1.383394737,10.06578947,4.727131579,0.469623529,0.566,12.3,2.9,5,1.9,9.5,1.28,0.24,5.1,1.435,15.6691096,11.7518322,0.538341177
Gary Neal,Was,SG,31,40,20.2,42.1,20.5,0.077,55,0.855,225,5.625,0.489,2.750625,100,2.5,0.41,1.025,8.125,3.775625,0.464692308,0.558,9.8,2.1,5.8,1.2,9.2,0.5,0.03,5.8,1.175625,16.79766508,12.59824881,0.527769231
George Hill,Ind,PG,29,74,34.1,71.1,15.8,0.112,150,0.76,425,5.743243243,0.466,2.676351351,313,4.22972973,0.409,1.729959459,9.972972973,4.406310811,0.441825203,0.556,12.1,4,6.4,3.5,15.5,1.12,0.23,6.5,1.540540541,16.35097312,12.26322984,0.528557588
Gerald Green,Mia,SG,30,69,22.6,47,19.8,0.068,92,0.783,327,4.739130435,0.446,2.113652174,260,3.768115942,0.323,1.217101449,8.507246377,3.330753623,0.391519591,0.491,8.9,2.4,5.9,0.8,5.6,0.54,0.28,4.6,1.044,12.16965767,9.127243255,0.463052811
Gerald Henderson,Por,SG,28,72,19.9,41.4,20.2,0.103,146,0.767,392,5.444444444,0.469,2.553444444,137,1.902777778,0.35,0.665972222,7.347222222,3.219416667,0.438181474,0.526,8.7,2.9,8,1,8.2,0.54,0.26,5.9,1.555305556,15.88948867,11.9171165,0.483502836
Giannis Antetokounmpo,Mil,SF,21,80,35.3,73.5,22.3,0.149,409,0.724,902,11.275,0.538,6.06595,110,1.375,0.255,0.350625,12.65,6.416575,0.50723913,0.566,16.9,7.7,12.4,4.3,20,1.18,1.41,9.3,3.70145,24.82638928,18.61979196,0.521097826
Glenn Robinson,Ind,PF,22,45,11.3,23.5,16.1,0.097,39,0.692,114,2.533333333,0.447,1.1324,37,0.822222222,0.378,0.3108,3.355555556,1.4432,0.430092715,0.508,3.8,1.5,7.3,0.6,7.7,0.38,0.2,5.3,0.599733333,11.934601,8.950950752,0.476403973
Goran Dragic,Mia,SG,29,72,32.8,68.4,21.9,0.163,165,0.727,670,9.305555556,0.527,4.904027778,205,2.847222222,0.312,0.888333333,12.15277778,5.792361111,0.476628571,0.537,14.1,3.8,6.6,5.8,28.7,0.99,0.24,8.3,1.666041667,20.54982265,15.41236699,0.513177143
Gordon Hayward,Uta,SF,25,80,36.2,75.3,25.8,0.125,477,0.824,792,9.9,0.477,4.7223,410,5.125,0.349,1.788625,15.025,6.510925,0.433339434,0.559,19.7,5,8,3.7,18.2,1.19,0.34,7.9,4.9131,22.38626003,16.78969502,0.492861065
Gorgui Dieng,Min,C,26,82,27.1,56.4,16.7,0.169,248,0.827,558,6.804878049,0.541,3.681439024,20,0.243902439,0.3,0.073170732,7.048780488,3.754609756,0.5326609,0.602,10.1,7.1,15.3,1.7,10.1,1.15,1.17,7.3,2.501170732,21.96082278,16.47061709,0.537851211
Greg Monroe,Mil,C,25,79,29.3,61,23.5,0.107,308,0.74,940,11.89873418,0.522,6.211139241,1,0.012658228,0,0,11.91139241,6.211139241,0.521445271,0.562,15.3,8.8,17.2,2.3,13.2,0.91,0.85,9.2,2.885063291,25.60092465,19.20069349,0.521445271
Greg Smith,Min,PF,25,18,10.7,22.2,10.9,0.151,17,0.412,32,1.777777778,0.563,1.000888889,0,0,0,0,1.777777778,1.000888889,0.563,0.545,2.4,2.3,12.7,0.3,4.6,0.22,0.06,4.4,0.389111111,9.600271927,7.200203945,0.563
Greivis Vasquez,Mil,PG,29,23,20,41.7,18.6,0.211,26,0.846,65,2.826086957,0.415,1.172826087,73,3.173913043,0.247,0.783956522,6,1.956782609,0.326130435,0.435,5.7,2,5.8,4,28.5,0.43,0,7.1,0.956347826,13.15132671,9.863495033,0.391460145
Harrison Barnes,Gol,SF,23,66,30.9,64.4,15.9,0.076,134,0.761,419,6.348484848,0.508,3.225030303,214,3.242424242,0.383,1.241848485,9.590909091,4.466878788,0.465740916,0.559,11.7,4.9,8.6,1.8,7.8,0.62,0.15,6.1,1.545060606,15.73512671,11.80134503,0.530481833
Hassan Whiteside,Mia,C,26,73,29.1,60.7,20.7,0.142,329,0.65,681,9.328767123,0.605,5.64390411,0,0,0,0,9.328767123,5.64390411,0.605,0.629,14.2,11.8,23.1,0.4,2.4,0.6,3.68,5.6,2.929452055,29.76828864,22.32621648,0.605
Henry Sims,Bro,C,25,14,18.8,39.2,17.3,0.117,30,0.833,76,5.428571429,0.434,2.356,1,0.071428571,0,0,5.5,2.356,0.428363636,0.504,6.5,5.1,15.4,0.6,5.1,0.64,0.93,5.8,1.785,17.36399251,13.02299438,0.428363636
Hollis Thompson,Phi,SG,24,77,28,58.3,16.2,0.095,96,0.719,288,3.74025974,0.42,1.570909091,392,5.090909091,0.38,1.934545455,8.831168831,3.505454545,0.396941176,0.525,9.8,3.5,6.9,1.3,7.4,0.47,0.31,5.1,0.896415584,12.60371021,9.452782661,0.506470588
Ian Clark,Gol,SG,24,66,8.8,18.3,19.4,0.165,34,0.824,118,1.787878788,0.5,0.893939394,84,1.272727273,0.357,0.454363636,3.060606061,1.34830303,0.440534653,0.544,3.6,1,6.2,1,15.3,0.26,0.2,7,0.424484848,15.21785382,11.41339036,0.514762376
Ian Mahinmi,Ind,C,29,71,25.6,53.3,15.7,0.155,225,0.587,448,6.309859155,0.589,3.716507042,0,0,0,0,6.309859155,3.716507042,0.589,0.603,9.3,7.1,15.3,1.5,8.9,0.92,1.06,7.2,1.860211268,21.33095083,15.99821312,0.589
Iman Shumpert,Cle,SG,25,54,24.4,50.8,13.2,0.148,51,0.784,159,2.944444444,0.447,1.316166667,146,2.703703704,0.295,0.797592593,5.648148148,2.113759259,0.374239344,0.475,5.8,3.8,8.7,1.7,9.8,1,0.35,5.5,0.740444444,11.93578407,8.951838055,0.444845902
Isaiah Canaan,Phi,PG,24,77,25.5,53.2,19.9,0.102,180,0.833,237,3.077922078,0.354,1.089584416,485,6.298701299,0.363,2.286428571,9.376623377,3.376012987,0.360045706,0.528,11,2.3,4.8,1.8,11.3,0.73,0.16,5.6,1.947272727,14.92571792,11.19428844,0.481967451
Isaiah Thomas,Bos,PG,26,82,32.2,67.2,29.7,0.119,544,0.871,918,11.19512195,0.462,5.172146341,465,5.670731707,0.359,2.035792683,16.86585366,7.207939024,0.427368764,0.562,22.2,3,4.9,6.2,32.7,1.11,0.11,9.3,5.778341463,28.2977646,21.22332345,0.487721258
Ish Smith,Nor,PG,27,27,22.9,47.6,20.9,0.154,43,0.767,195,7.222222222,0.451,3.257222222,33,1.222222222,0.303,0.370333333,8.444444444,3.627555556,0.429578947,0.484,8.9,3.4,8.3,5.7,39.1,0.89,0.22,9.7,1.221518519,21.29063985,15.96797989,0.451506579
Ish Smith,Phi,PG,27,50,32.4,67.6,25,0.14,133,0.669,602,12.04,0.42,5.0568,137,2.74,0.336,0.92064,14.78,5.97744,0.404427605,0.46,14.7,4.3,7.1,7,38,1.28,0.36,9.4,1.77954,20.66163791,15.49622843,0.435572395
J.R. Smith,Cle,SG,30,77,30.7,63.9,18,0.063,71,0.634,340,4.415584416,0.438,1.934025974,510,6.623376623,0.4,2.649350649,11.03896104,4.583376623,0.4152,0.542,12.4,2.8,5.2,1.7,8.5,1.05,0.27,5.1,0.584597403,14.71278124,11.03458593,0.5352
Jabari Parker,Mil,PF,20,76,31.7,66,20.9,0.104,228,0.768,864,11.36842105,0.502,5.706947368,35,0.460526316,0.257,0.118355263,11.82894737,5.825302632,0.492461624,0.535,14.1,5.2,9.4,1.7,8.9,0.91,0.38,6.3,2.304,17.96833557,13.47625168,0.497464405
Jae Crowder,Bos,SF,25,73,31.6,65.9,18.5,0.083,239,0.82,450,6.164383562,0.529,3.260958904,363,4.97260274,0.336,1.670794521,11.1369863,4.931753425,0.442826568,0.565,14.2,5.1,8.6,1.8,8.9,1.73,0.48,6.4,2.684657534,20.08266251,15.06199689,0.517837638
Jahlil Okafor,Phi,C,20,53,30,62.5,27.3,0.125,194,0.686,775,14.62264151,0.511,7.472169811,6,0.113207547,0.167,0.01890566,14.73584906,7.491075472,0.508357234,0.536,17.5,7,12.8,1.2,8.2,0.42,1.15,7,2.511018868,22.88700344,17.16525258,0.508998719
JaKarr Sampson,Phi,SF,22,47,14.7,30.6,18.7,0.172,97,0.639,168,3.574468085,0.476,1.701446809,34,0.723404255,0.176,0.127319149,4.29787234,1.828765957,0.42550495,0.49,5.1,2.7,10.2,0.6,6.9,0.23,0.34,5.5,1.318787234,12.60071617,9.450537126,0.440316832
JaKarr Sampson,Den,SF,22,26,18,37.6,13.6,0.13,25,0.72,87,3.346153846,0.529,1.770115385,29,1.115384615,0.276,0.307846154,4.461538462,2.077961538,0.46575,0.528,5.2,2.3,7.2,0.6,5.1,0.46,0.65,4.3,0.692307692,11.92112592,8.940844442,0.50025
Jamal Crawford,Lac,SG,35,79,26.9,56.1,24.9,0.096,271,0.904,595,7.53164557,0.44,3.313924051,344,4.35443038,0.34,1.480506329,11.88607595,4.79443038,0.403365282,0.529,14.2,1.8,3.7,2.3,14,0.66,0.15,5.8,3.101063291,17.66724852,13.25043639,0.465644302
